performance,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western,duration,lifetime_gross,nrOfNewsArticles,nrOfNominations,nrOfPhotos,nrOfUserReviews,nrOfWins,ratingCount,ratingInteger,title,year
Success,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5160,3696196,731,19,31,99,32,32890,8,SEARCHING FOR SUGAR MAN,2012
Fail,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,2401999,187,15,7,37,7,8069,7,THE QUEEN OF VERSAILLES,2012
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6480,54445357,0,0,0,0,0,141050,6,HORRIBLE BOSSES 2,2014
Success,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6540,8114627,1507,19,35,218,9,52229,8,BEFORE MIDNIGHT,2013
Success,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7200,1122527,0,34,10,69,8,11737,8,KAI PO CHE!,2013
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5400,24477704,1215,6,79,244,2,108981,7,DON JON,2013
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7140,44672764,751,0,42,229,0,96365,6,THE INTERNSHIP,2013
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5820,34657,261,0,27,64,0,20941,6,I GIVE IT A YEAR,2013
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5400,343341,503,2,12,89,1,27905,6,DRINKING BUDDIES,2013
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9120,738525,234,0,6,49,0,2707,6,SATYAGRAHA,2013
Success,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,59301324,1074,1,37,178,1,41203,8,THE GRAND BUDAPEST HOTEL,2014
Fail,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7140,98925640,1445,0,78,628,0,137111,7,OLYMPUS HAS FALLEN,2013
Fail,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7920,43577636,1036,0,86,154,0,27849,7,NEED FOR SPEED,2014
Fail,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,5820,17418667,481,0,11,171,0,38197,6,DARK SKIES,2013
Fail,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6660,36918811,529,0,31,157,0,51511,6,THE FAMILY,2013
Fail,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7020,159582188,1232,8,24,314,3,86816,7,THE HEAT,2013
Fail,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8760,225668,32,0,0,27,0,1204,6,SINGH SAAB THE GREAT,2013
Success,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4980,2073582,206,14,10,90,7,20518,8,BLACKFISH,2013
Fail,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6180,71962800,179,0,5,0,0,123555,7,THE PURGE: ANARCHY,2014
Success,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7980,529136,143,0,4,111,0,6204,8,HIGHWAY,2014
Success,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9240,4335968,380,3,41,116,6,9081,8,A STAR IS BORN,1954
Fail,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10500,42000000,37,5,29,95,8,13506,7,AROUND THE WORLD IN 80 DAYS,1956
Success,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9120,44064958,963,7,151,297,19,56385,8,WEST SIDE STORY,1961
Fail,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9840,76729,96,5,56,134,7,11705,7,HOW THE WEST WAS WON,1962
Success,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7560,2757256,214,4,39,282,6,55718,8,THE MANCHURIAN CANDIDATE,1962
Fail,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11520,57777778,707,11,101,172,3,17110,7,CLEOPATRA,1963
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8520,885574,281,8,10,95,6,4937,5,SAAWARIYA,2007
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5700,2431,9,0,9,81,2,19101,7,HE WAS A QUIET MAN,2007
Success,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5160,148292,13,0,0,22,0,3032,8,JONESTOWN: THE LIFE AND DEATH OF PEOPLES TEMPLE,2006
Fail,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6360,51708,62,3,67,87,0,8526,6,HOME OF THE BRAVE,2006
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6360,14011084,5,0,25,80,0,45602,6,WHAT'S YOUR NUMBER?,2011
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5640,12550605,53,0,36,53,0,12478,6,I THINK I LOVE MY WIFE,2007
Fail,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5160,25200412,138,0,20,52,0,13523,5,ALIENS IN THE ATTIC,2009
Fail,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5460,3768,18,0,4,10,0,722,7,SHOCK TO THE SYSTEM,2006
Fail,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6180,61979680,1834,6,130,415,2,80007,6,THE WOLFMAN,2010
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5100,19875,59,4,32,68,2,10671,7,THE DEAD GIRL,2006
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5280,13938332,280,1,52,138,1,49618,7,HOT ROD,2007
Fail,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5580,35093569,151,3,29,98,1,12563,5,DECK THE HALLS,2006
Fail,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5760,33618855,1448,0,23,176,0,63768,6,R.I.P.D.,2013
Fail,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4680,52384,2,3,3,19,2,2305,7,$9.99 ,2008
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6780,19103072,185,5,28,122,3,18199,6,GEORGIA RULE,2007
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4740,37072,6,0,4,21,0,2461,7,EATING OUT 2: SLOPPY SECONDS,2006
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5160,32015787,1011,0,23,153,0,36908,4,SCARY MOVIE 5,2013
Fail,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7080,4533261,282,13,40,56,8,7842,7,TALK TO ME,2007
Fail,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5580,2429367,45,3,39,74,1,14974,7,YOU KILL ME,2007
Fail,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5640,179780,0,0,0,79,0,7533,7,THE BRIDGE,2006
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6660,63172463,2248,11,100,313,2,180685,7,FORGETTING SARAH MARSHALL,2008
Fail,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6660,2206405,225,11,27,145,2,36844,7,TRANSSIBERIAN,2008
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5160,408709,70,0,25,52,0,15150,6,THE PROMOTION,2008
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5460,27696,5,4,34,100,3,30458,2,THE HOTTIE & THE NOTTIE,2008
Fail,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5880,3995018,234,0,16,145,0,22751,6,P2,2007
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7320,9736045,228,2,63,188,1,40978,7,RENDITION,2007
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8640,1443521,0,0,0,31,0,4164,6,HEYY BABYY,2007
Fail,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5040,104352,354,0,9,114,0,30583,6,CARRIERS,2009
Fail,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6060,60022256,1006,4,16,62,1,23134,5,TOOTH FAIRY,2010
Fail,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7140,4444637,1000,39,22,105,16,17898,7,BRIGHT STAR,2009
Fail,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7320,289232,0,1,0,34,3,3644,7,SHOOTOUT AT LOKHANDWALA,2007
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4560,10000,65,0,16,5,0,1126,6,THE DO-DECA-PENTATHLON,2012
Success,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5940,201275,256,6,12,51,7,6442,8,DELIVER US FROM EVIL,2006
Fail,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6060,29062561,206,0,69,106,0,19593,6,THE STEPFATHER,2009
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6240,32010860,652,0,26,128,0,86343,6,SHE'S OUT OF MY LEAGUE,2010
Success,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6060,13011160,135,1,12,330,2,46012,8,RELIGULOUS,2008
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7500,110485654,18,12,195,199,6,77042,6,VALENTINE'S DAY,2010
Fail,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5760,25000,23,0,9,23,0,2614,5,THE POWER OF FEW,2013
Fail,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6480,43907,7,0,24,10,2,546,6,ALL ROADS LEAD HOME,2008
Fail,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6180,19806188,924,0,114,279,0,48759,5,THE SPIRIT,2008
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8280,695157,0,0,0,56,0,2128,4,JHOOM BARABAR JHOOM,2007
Fail,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5520,45802315,409,0,62,160,0,92279,7,UNDERWORLD: RISE OF THE LYCANS,2009
Fail,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5520,35922978,251,0,54,104,0,25979,6,THE PINK PANTHER 2,2009
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5460,33479698,187,4,67,113,1,55916,6,SEMI-PRO,2008
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6720,719556,16,0,17,40,1,7380,7,FOREVER STRONG,2008
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5760,4433994,9,5,25,102,2,23599,7,2 DAYS IN PARIS,2007
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4980,22815,139,0,7,20,0,1052,6,HANNAH TAKES THE STAIRS,2007
Fail,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,124870275,2085,10,58,150,1,108872,7,CLOUDY WITH A CHANCE OF MEATBALLS,2009
Fail,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5400,7712114,442,0,3,176,0,34007,6,THE COLLECTOR,2009
Fail,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6600,32752215,572,3,22,264,1,53999,7,THE LAST HOUSE ON THE LEFT,2009
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5820,48237389,758,0,122,118,0,51512,6,THE HOUSE BUNNY,2008
Fail,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6720,102491776,367,6,95,493,2,91488,5,THE MUMMY: TOMB OF THE DRAGON EMPEROR,2008
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6360,3575227,70,0,28,53,0,18171,7,THE JANE AUSTEN BOOK CLUB,2007
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6060,46012734,159,0,50,96,0,44230,6,MADE OF HONOR,2008
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5940,60494212,25,4,49,95,1,28724,6,BABY MAMA,2008
Fail,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5280,1104682,1821,1,20,269,3,43371,6,RED STATE,2011
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7080,19676965,2049,39,167,227,7,33473,6,NINE,2009
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,4033574,778,12,16,51,6,8806,7,PLEASE GIVE,2010
Fail,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5340,4447,9,0,2,13,0,1089,5,THE MINISTERS,2009
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5940,33862903,696,3,44,134,2,27100,5,ALL ABOUT STEVE,2009
Fail,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6720,42930462,596,0,33,109,0,50022,7,SNITCH,2013
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7500,1031872,13,3,32,32,1,7135,7,THE CHILDREN OF HUANG SHI,2008
Fail,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5580,63300095,412,6,34,307,1,88230,6,SAW IV,2007
Fail,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5760,8742261,195,0,18,176,0,17652,4,STREET FIGHTER: THE LEGEND OF CHUN-LI,2009
Fail,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7320,5505267,171,0,41,65,0,8624,7,SHINE A LIGHT,2008
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6540,22965110,398,0,56,78,0,21325,6,LOVE HAPPENS,2009
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5340,58715510,791,8,52,123,1,56724,5,BRIDE WARS,2009
Fail,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6660,87341380,2528,5,118,356,3,189566,7,PINEAPPLE EXPRESS,2008
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6780,455654,228,0,14,70,0,17529,7,CROSSING OVER,2009
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5460,2229058,1858,29,43,135,4,35331,7,RABBIT HOLE,2010
Fail,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6180,131772187,3006,11,75,1306,6,94959,4,THE LAST AIRBENDER,2010
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5160,27595,35,1,5,49,1,5969,7,GOOD DICK,2008
Fail,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6240,20668843,135,0,71,48,0,14730,6,MAD MONEY,2008
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5520,46026,261,5,6,29,5,5237,7,SHOTGUN STORIES,2007
Fail,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6300,11001272,934,14,52,93,10,33932,7,THE YOUNG VICTORIA,2009
Fail,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5400,17432844,248,0,29,338,0,53231,6,THE RUINS,2008
Fail,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6540,63150991,1025,1,121,229,1,100754,6,THE SORCERER'S APPRENTICE,2010
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10020,191442,701,3,2,39,7,6177,7,FASHION,2008
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5880,148438600,1806,4,74,147,3,66848,5,LITTLE FOCKERS,2010
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6720,3581642,147,5,54,105,3,17323,7,ELEGY,2008
Fail,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5880,6008677,1559,16,55,202,4,48345,7,HITCHCOCK,2012
Fail,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6480,9540691,873,8,23,120,1,32705,7,FAIR GAME,2010
Fail,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6600,36392502,4554,3,114,890,1,163958,6,SUCKER PUNCH,2011
Fail,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5400,31487293,315,0,77,124,0,61982,7,NICK AND NORAH'S INFINITE PLAYLIST,2008
Fail,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6300,26593646,3989,4,62,377,2,141665,7,MACHETE,2010
Fail,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6840,23530831,183,0,58,128,0,44888,7,TRAITOR,2008
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6660,76808654,24,3,51,151,5,91982,6,27 DRESSES,2008
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8700,152647258,302,11,198,467,1,85227,5,SEX AND THE CITY,2008
Fail,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5700,148415853,1028,13,94,177,1,126477,7,MEGAMIND,2010
Fail,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5820,4161625,52,0,22,20,0,5142,3,WITLESS PROTECTION,2008
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5940,2345941,103,0,42,115,0,17324,7,REDBELT,2008
Success,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,15925,53,1,39,42,1,16197,9,HOME,2009
Success,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6600,4071700,260,3,2,31,3,8897,8,ENRON: THE SMARTEST GUYS IN THE ROOM,2005
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7020,44089964,36,0,80,32,0,18456,6,THE SISTERHOOD OF THE TRAVELING PANTS 2,2008
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6360,9228768,1543,45,55,304,26,82241,7,A SERIOUS MAN,2009
Fail,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5460,7321,525,6,9,322,7,43310,7,EDEN LAKE,2008
Fail,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5880,58017783,207,3,28,107,2,51899,6,STEP UP 2: THE STREETS,2008
Fail,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9720,3597372,604,21,6,142,32,17332,7,OM SHANTI OM,2007
Fail,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7380,59713955,781,5,73,131,2,17363,7,SECRETARIAT,2010
Fail,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4920,14154,183,1,12,115,7,22344,6,SPLINTER,2008
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5940,80277646,618,3,84,144,2,113454,6,WHAT HAPPENS IN VEGAS,2008
Fail,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,40168080,1286,0,99,298,0,66821,5,LEGION,2010
Fail,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6600,67061228,1288,5,57,130,1,74309,5,THE BOUNTY HUNTER,2010
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8460,879913,151,7,27,86,2,4551,6,DELHI 6,2009
Fail,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7080,150201498,1671,11,77,527,3,146506,6,G.I. JOE: THE RISE OF COBRA,2009
Fail,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6660,13794835,757,0,40,177,0,76894,6,REPO MEN,2010
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6840,53374681,836,0,38,87,0,67700,7,LIFE AS WE KNOW IT,2010
Fail,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9000,402111870,4481,21,151,1420,10,247796,6,TRANSFORMERS: REVENGE OF THE FALLEN,2009
Fail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7200,58709717,3978,9,51,256,3,79332,7,WATER FOR ELEPHANTS,2011
Fail,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6540,23186769,0,0,16,40,0,23212,6,MONTE CARLO,2011
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6240,97690976,751,7,84,233,3,222282,7,YES MAN,2008
Fail,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5880,67172594,564,0,65,106,0,33885,6,RACE TO WITCH MOUNTAIN,2009
Fail,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5340,31691811,640,4,59,357,1,47676,6,QUARANTINE,2008
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5940,2077116,746,4,40,73,3,24682,7,THE WACKNESS,2008
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,17231291,3,0,57,58,1,31811,6,FIRED UP!,2009
Fail,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8820,349637,0,0,0,36,0,6819,7,WANTED,2009
Fail,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9240,921738,299,0,40,79,0,4100,4,CHANDNI CHOWK TO CHINA,2009
Fail,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6240,44277350,314,3,52,121,1,49481,6,CONFESSIONS OF A SHOPAHOLIC,2009
Fail,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5100,9362785,499,0,22,501,0,45999,3,DRAGONBALL EVOLUTION,2009
Fail,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7320,192769854,1043,10,177,1505,25,289042,5,TWILIGHT,2008
Fail,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6000,47059963,827,3,55,114,2,58719,5,KILLERS,2010
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9180,490154,55,0,2,21,0,2970,5,KISMAT KONNECTION,2008
Fail,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9060,570090,84,1,7,24,1,2079,4,YUVVRAAJ,2008
Fail,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6480,46488,6,0,13,27,0,6546,6,CA$H,2010
Fail,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6120,79576189,546,10,91,137,6,26524,4,HANNAH MONTANA: THE MOVIE,2009
